Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BHP.AX,BHP.AX,BHP.AX,BHP.AX,BHP.AX,BHP.AX
Date,,,,,,
2024-03-15 00:00:00+00:00,41.21339416503906,42.40999984741211,42.59000015258789,42.099998474121094,42.380001068115234,17557119
2024-03-18 00:00:00+00:00,41.21339416503906,42.40999984741211,42.619998931884766,42.25,42.61000061035156,5407458
2024-03-19 00:00:00+00:00,42.36009979248047,43.59000015258789,43.720001220703125,42.58000183105469,42.68000030517578,8461680
2024-03-20 00:00:00+00:00,42.57389450073242,43.810001373291016,44.03499984741211,43.45000076293945,43.459999084472656,8535724
2024-03-21 00:00:00+00:00,42.904300689697266,44.150001525878906,44.150001525878906,43.43000030517578,44.060001373291016,10704726
2024-03-22 00:00:00+00:00,42.55445861816406,43.790000915527344,44.38999938964844,43.54999923706055,44.34000015258789,10256530
2024-03-25 00:00:00+00:00,42.64191818237305,43.880001068115234,44.31999969482422,43.810001373291016,43.93000030517578,5266144
2024-03-26 00:00:00+00:00,42.389251708984375,43.619998931884766,44.18000030517578,43.439998626708984,43.779998779296875,6066389
2024-03-27 00:00:00+00:00,42.44756317138672,43.68000030517578,43.70000076293945,43.119998931884766,43.119998931884766,7487727
2024-03-28 00:00:00+00:00,43.02091598510742,44.27000045776367,44.65999984741211,44.27000045776367,44.45000076293945,12091114
2024-04-02 00:00:00+00:00,43.856651306152344,45.130001068115234,45.27000045776367,44.7599983215332,44.88999938964844,13293358
2024-04-03 00:00:00+00:00,43.594268798828125,44.86000061035156,45.68000030517578,44.86000061035156,45.52000045776367,10385470
2024-04-04 00:00:00+00:00,43.487369537353516,44.75,44.939998626708984,44.59000015258789,44.93000030517578,9097660
2024-04-05 00:00:00+00:00,43.098655700683594,44.349998474121094,44.5099983215332,44.040000915527344,44.099998474121094,6311798
2024-04-08 00:00:00+00:00,43.00148010253906,44.25,44.310001373291016,43.630001068115234,44.15999984741211,7984535
2024-04-09 00:00:00+00:00,43.856651306152344,45.130001068115234,45.439998626708984,45.02000045776367,45.400001525878906,7102389
2024-04-10 00:00:00+00:00,44.177337646484375,45.459999084472656,45.71500015258789,45.369998931884766,45.43000030517578,6887944
2024-04-11 00:00:00+00:00,44.643795013427734,45.939998626708984,45.97999954223633,45.31999969482422,45.650001525878906,7843306
2024-04-12 00:00:00+00:00,44.23564529418945,45.52000045776367,45.560001373291016,45.22999954223633,45.5099983215332,6012876
2024-04-15 00:00:00+00:00,44.47859191894531,45.77000045776367,45.970001220703125,45.54999923706055,45.70000076293945,7043132
2024-04-16 00:00:00+00:00,43.70116424560547,44.970001220703125,45.650001525878906,44.650001525878906,45.619998931884766,10192323
2024-04-17 00:00:00+00:00,43.18611526489258,44.439998626708984,44.88999938964844,44.310001373291016,44.70000076293945,5683293
2024-04-18 00:00:00+00:00,43.817779541015625,45.09000015258789,45.41999816894531,44.900001525878906,44.93000030517578,8847944
2024-04-19 00:00:00+00:00,43.370758056640625,44.630001068115234,44.91999816894531,44.20500183105469,44.79999923706055,9943144
2024-04-22 00:00:00+00:00,44.138465881347656,45.41999816894531,45.70000076293945,45.18000030517578,45.22999954223633,7065828
2024-04-23 00:00:00+00:00,44.216209411621094,45.5,45.630001068115234,45.38999938964844,45.5099983215332,4311756
2024-04-24 00:00:00+00:00,43.953826904296875,45.22999954223633,45.41999816894531,44.7400016784668,45.099998474121094,8440102
2024-04-26 00:00:00+00:00,41.932518005371094,43.150001525878906,43.75,43.119998931884766,43.599998474121094,16413726
2024-04-29 00:00:00+00:00,41.75759506225586,42.970001220703125,43.185001373291016,42.880001068115234,43.13999938964844,10299169
2024-04-30 00:00:00+00:00,41.81589889526367,43.029998779296875,43.459999084472656,42.97999954223633,43.25,9322265
2024-05-01 00:00:00+00:00,41.12593460083008,42.31999969482422,42.7599983215332,42.22999954223633,42.650001525878906,9426577
2024-05-02 00:00:00+00:00,41.184242248535156,42.380001068115234,42.5099983215332,42.27000045776367,42.310001373291016,7522744
2024-05-03 00:00:00+00:00,41.21339416503906,42.40999984741211,42.650001525878906,42.220001220703125,42.5,11457300
2024-05-06 00:00:00+00:00,41.543800354003906,42.75,42.83000183105469,42.5,42.689998626708984,5628907
2024-05-07 00:00:00+00:00,42.19489669799805,43.41999816894531,43.470001220703125,42.88999938964844,42.900001525878906,7263072
2024-05-08 00:00:00+00:00,42.156028747558594,43.380001068115234,43.5,43.25,43.41999816894531,6643055
2024-05-09 00:00:00+00:00,41.845054626464844,43.060001373291016,43.38999938964844,43.0,43.29999923706055,6441541
2024-05-10 00:00:00+00:00,41.69928741455078,42.90999984741211,43.33000183105469,42.83000183105469,43.310001373291016,5542469
2024-05-13 00:00:00+00:00,42.029693603515625,43.25,43.349998474121094,43.0099983215332,43.34000015258789,4512248
2024-05-14 00:00:00+00:00,41.932518005371094,43.150001525878906,43.255001068115234,42.90999984741211,43.099998474121094,6338467
2024-05-15 00:00:00+00:00,42.84599304199219,44.09000015258789,44.439998626708984,44.09000015258789,44.150001525878906,6526183
2024-05-16 00:00:00+00:00,43.28329849243164,44.540000915527344,44.779998779296875,44.40999984741211,44.70000076293945,8955356
2024-05-17 00:00:00+00:00,43.62342071533203,44.88999938964844,45.099998474121094,44.7599983215332,44.849998474121094,8687705
2024-05-20 00:00:00+00:00,44.43000411987305,45.720001220703125,46.029998779296875,45.650001525878906,46.0099983215332,8167455
2024-05-21 00:00:00+00:00,44.74097442626953,46.040000915527344,46.09000015258789,45.619998931884766,46.0,7564331
2024-05-22 00:00:00+00:00,44.935333251953125,46.2400016784668,46.40999984741211,46.08000183105469,46.130001068115234,5681346
2024-05-23 00:00:00+00:00,43.64285659790039,44.90999984741211,45.11000061035156,44.470001220703125,44.68000030517578,7798076
2024-05-24 00:00:00+00:00,43.38047409057617,44.63999938964844,44.84000015258789,44.459999084472656,44.560001373291016,5063748
2024-05-27 00:00:00+00:00,43.8760871887207,45.150001525878906,45.25,44.81999969482422,45.029998779296875,3746077
2024-05-28 00:00:00+00:00,43.80806350708008,45.08000183105469,45.470001220703125,45.08000183105469,45.150001525878906,5315928
2024-05-29 00:00:00+00:00,43.80806350708008,45.08000183105469,45.349998474121094,44.91999816894531,45.0,7049656
2024-05-30 00:00:00+00:00,43.05006790161133,44.29999923706055,45.06999969482422,44.15999984741211,44.560001373291016,8982270
2024-05-31 00:00:00+00:00,43.25414276123047,44.5099983215332,44.59000015258789,43.95000076293945,44.29999923706055,17969206
2024-06-03 00:00:00+00:00,43.54568099975586,44.810001373291016,45.209999084472656,44.66999816894531,45.06999969482422,8720703
2024-06-04 00:00:00+00:00,43.03063201904297,44.279998779296875,44.540000915527344,44.13999938964844,44.5,8190369
2024-06-05 00:00:00+00:00,42.661354064941406,43.900001525878906,43.97999954223633,43.650001525878906,43.720001220703125,12366369
2024-06-06 00:00:00+00:00,42.80712127685547,44.04999923706055,44.22999954223633,43.779998779296875,44.13999938964844,8273554
2024-06-07 00:00:00+00:00,43.27357864379883,44.529998779296875,44.75,44.470001220703125,44.70000076293945,6210809
2024-06-11 00:00:00+00:00,42.5058708190918,43.7400016784668,44.279998779296875,43.470001220703125,44.20000076293945,10414438
2024-06-12 00:00:00+00:00,42.272640228271484,43.5,43.5,43.08000183105469,43.15999984741211,8896061
2024-06-13 00:00:00+00:00,41.98110580444336,43.20000076293945,43.505001068115234,43.04999923706055,43.310001373291016,9443073
2024-06-14 00:00:00+00:00,41.874210357666016,43.09000015258789,43.400001525878906,43.060001373291016,43.20000076293945,5618488
2024-06-17 00:00:00+00:00,41.33972930908203,42.540000915527344,43.13999938964844,42.540000915527344,43.04999923706055,7993163
2024-06-18 00:00:00+00:00,41.59238815307617,42.79999923706055,43.06999969482422,42.40999984741211,42.63999938964844,11623663
2024-06-19 00:00:00+00:00,41.53408432006836,42.7400016784668,42.88999938964844,42.61000061035156,42.77000045776367,6440310
2024-06-20 00:00:00+00:00,41.543800354003906,42.75,42.83000183105469,42.5099983215332,42.599998474121094,10791261
2024-06-21 00:00:00+00:00,41.57295227050781,42.779998779296875,43.08000183105469,42.619998931884766,42.91999816894531,18176496
2024-06-24 00:00:00+00:00,41.23283004760742,42.43000030517578,42.83000183105469,42.310001373291016,42.720001220703125,5697237
2024-06-25 00:00:00+00:00,42.09771728515625,43.31999969482422,43.349998474121094,42.58000183105469,42.619998931884766,7789491
2024-06-26 00:00:00+00:00,42.11715316772461,43.34000015258789,43.34000015258789,42.66999816894531,42.880001068115234,7648083
2024-06-27 00:00:00+00:00,41.932518005371094,43.150001525878906,43.27000045776367,42.65999984741211,43.13999938964844,7810704
2024-06-28 00:00:00+00:00,41.47577667236328,42.68000030517578,43.20000076293945,42.68000030517578,42.709999084472656,10823306
2024-07-01 00:00:00+00:00,42.07828140258789,43.29999923706055,43.38999938964844,42.7400016784668,42.75,5688274
2024-07-02 00:00:00+00:00,41.94223403930664,43.15999984741211,43.55500030517578,42.88999938964844,43.40999984741211,6312330
2024-07-03 00:00:00+00:00,42.41840744018555,43.650001525878906,43.650001525878906,43.18000030517578,43.33000183105469,5010302
2024-07-04 00:00:00+00:00,43.506805419921875,44.77000045776367,44.8650016784668,44.0,44.4900016784668,7772273
2024-07-05 00:00:00+00:00,43.13752746582031,44.38999938964844,44.68000030517578,44.209999084472656,44.52000045776367,5147858
2024-07-08 00:00:00+00:00,42.253204345703125,43.47999954223633,44.11000061035156,43.41999816894531,44.099998474121094,6843748
2024-07-09 00:00:00+00:00,42.5058708190918,43.7400016784668,43.91999816894531,43.560001373291016,43.650001525878906,6436472
2024-07-10 00:00:00+00:00,41.95195007324219,43.16999816894531,43.41999816894531,43.099998474121094,43.36000061035156,5499582
2024-07-11 00:00:00+00:00,42.33094787597656,43.560001373291016,43.72999954223633,43.2599983215332,43.63999938964844,4849539
2024-07-12 00:00:00+00:00,42.17546463012695,43.400001525878906,43.560001373291016,43.09000015258789,43.11000061035156,5730332
2024-07-15 00:00:00+00:00,42.437843322753906,43.66999816894531,43.95000076293945,43.619998931884766,43.95000076293945,4958854
2024-07-16 00:00:00+00:00,41.8644905090332,43.08000183105469,43.209999084472656,42.75,43.04999923706055,8870813
2024-07-17 00:00:00+00:00,41.49521255493164,42.70000076293945,43.150001525878906,42.65999984741211,42.90999984741211,9282537
2024-07-18 00:00:00+00:00,41.45634078979492,42.65999984741211,42.849998474121094,42.5,42.650001525878906,8109631
2024-07-19 00:00:00+00:00,40.58173370361328,41.7599983215332,42.09000015258789,41.75,42.02000045776367,13465553
2024-07-22 00:00:00+00:00,40.465118408203125,41.63999938964844,41.77000045776367,41.345001220703125,41.75,6120239
2024-07-23 00:00:00+00:00,40.290199279785156,41.459999084472656,41.93000030517578,41.459999084472656,41.849998474121094,8066150
2024-07-24 00:00:00+00:00,40.38737869262695,41.560001373291016,41.560001373291016,41.02000045776367,41.310001373291016,5777270
2024-07-25 00:00:00+00:00,40.02781677246094,41.189998626708984,41.529998779296875,41.150001525878906,41.380001068115234,7438326
2024-07-26 00:00:00+00:00,40.912139892578125,42.099998474121094,42.290000915527344,41.689998626708984,41.880001068115234,8529257
2024-07-29 00:00:00+00:00,40.88298797607422,42.06999969482422,42.43000030517578,42.06999969482422,42.290000915527344,5785958
2024-07-30 00:00:00+00:00,40.367942810058594,41.540000915527344,41.84000015258789,41.310001373291016,41.56999969482422,8587576
2024-07-31 00:00:00+00:00,41.10649871826172,42.29999923706055,42.29999923706055,41.18000030517578,41.31999969482422,12017032
2024-08-01 00:00:00+00:00,41.2911376953125,42.4900016784668,42.91999816894531,42.33000183105469,42.83000183105469,7112335
2024-08-02 00:00:00+00:00,40.795528411865234,41.97999954223633,41.97999954223633,41.45000076293945,41.5099983215332,9014754
2024-08-05 00:00:00+00:00,39.9500732421875,41.11000061035156,41.869998931884766,41.0,41.150001525878906,9434809
2024-08-06 00:00:00+00:00,40.09584045410156,41.2599983215332,41.529998779296875,41.04999923706055,41.099998474121094,10495681
2024-08-07 00:00:00+00:00,39.862613677978516,41.02000045776367,41.279998779296875,40.880001068115234,41.02000045776367,7249147
2024-08-08 00:00:00+00:00,39.07546615600586,40.209999084472656,40.59000015258789,40.060001373291016,40.56999969482422,7985004
2024-08-09 00:00:00+00:00,39.707130432128906,40.86000061035156,41.02000045776367,40.31999969482422,40.650001525878906,7895708
2024-08-12 00:00:00+00:00,39.49333572387695,40.63999938964844,40.939998626708984,40.40999984741211,40.869998931884766,4248347
2024-08-13 00:00:00+00:00,39.6002311706543,40.75,41.0,40.58000183105469,40.63999938964844,6039761
2024-08-14 00:00:00+00:00,38.502113342285156,39.619998931884766,40.68000030517578,39.560001373291016,40.45000076293945,10698192
2024-08-15 00:00:00+00:00,38.10368347167969,39.209999084472656,39.43000030517578,38.7599983215332,39.310001373291016,12352694
2024-08-16 00:00:00+00:00,38.88111114501953,40.0099983215332,40.25,39.66999816894531,40.06999969482422,11695311
2024-08-19 00:00:00+00:00,38.609012603759766,39.72999954223633,40.04999923706055,39.61000061035156,39.900001525878906,6156130
2024-08-20 00:00:00+00:00,39.11433792114258,40.25,40.33000183105469,39.939998626708984,40.209999084472656,5820593
2024-08-21 00:00:00+00:00,39.726566314697266,40.880001068115234,40.900001525878906,39.83000183105469,39.900001525878906,9386197
2024-08-22 00:00:00+00:00,39.78487014770508,40.939998626708984,41.2400016784668,40.86000061035156,41.130001068115234,6390982
2024-08-23 00:00:00+00:00,39.52248764038086,40.66999816894531,40.790000915527344,40.529998779296875,40.68000030517578,5786729
2024-08-26 00:00:00+00:00,39.68769073486328,40.84000015258789,41.029998779296875,40.70000076293945,40.83000183105469,5951917
2024-08-27 00:00:00+00:00,40.18330001831055,41.349998474121094,41.93000030517578,41.349998474121094,41.90999984741211,7708889
2024-08-28 00:00:00+00:00,39.609947204589844,40.7599983215332,41.189998626708984,40.5,40.869998931884766,10748562
2024-08-29 00:00:00+00:00,39.386436462402344,40.529998779296875,40.529998779296875,40.119998931884766,40.18000030517578,9420254
2024-08-30 00:00:00+00:00,39.619667053222656,40.77000045776367,40.900001525878906,40.45000076293945,40.70000076293945,13243753
2024-09-02 00:00:00+00:00,39.19208526611328,40.33000183105469,40.7599983215332,40.25,40.720001220703125,4541942
2024-09-03 00:00:00+00:00,38.51183319091797,39.630001068115234,40.349998474121094,39.630001068115234,40.20000076293945,8507301
2024-09-04 00:00:00+00:00,37.549766540527344,38.63999938964844,39.09000015258789,38.630001068115234,38.880001068115234,9726696
2024-09-05 00:00:00+00:00,37.81214904785156,38.90999984741211,39.189998626708984,38.79999923706055,39.0099983215332,8452372
2024-09-06 00:00:00+00:00,37.36512756347656,38.45000076293945,39.06999969482422,38.279998779296875,39.0,8359748
2024-09-09 00:00:00+00:00,37.666378021240234,38.7599983215332,38.83000183105469,38.33000183105469,38.59000015258789,7627507
2024-09-10 00:00:00+00:00,37.5692024230957,38.65999984741211,39.119998931884766,38.65999984741211,38.9900016784668,7049076
2024-09-11 00:00:00+00:00,38.23001480102539,39.34000015258789,39.38999938964844,38.709999084472656,38.75,9266380
2024-09-12 00:00:00+00:00,38.810001373291016,38.810001373291016,38.86000061035156,38.45500183105469,38.650001525878906,10485994
2024-09-13 00:00:00+00:00,39.599998474121094,39.599998474121094,39.8650016784668,39.099998474121094,39.189998626708984,9514813
2024-09-16 00:00:00+00:00,39.54999923706055,39.54999923706055,39.79999923706055,39.52000045776367,39.75,6593222
2024-09-17 00:00:00+00:00,39.54999923706055,39.54999923706055,39.72999954223633,39.5,39.63999938964844,6834242
2024-09-18 00:00:00+00:00,39.189998626708984,39.189998626708984,39.90999984741211,39.02000045776367,39.54999923706055,5265271
2024-09-19 00:00:00+00:00,40.189998626708984,40.189998626708984,40.290000915527344,39.20000076293945,40.0,13305298
2024-09-20 00:00:00+00:00,40.34000015258789,40.34000015258789,40.83000183105469,40.130001068115234,40.66999816894531,15808676
2024-09-23 00:00:00+00:00,39.810001373291016,39.810001373291016,39.900001525878906,39.40999984741211,39.5,5167820
2024-09-24 00:00:00+00:00,41.119998931884766,41.119998931884766,41.43000030517578,39.900001525878906,39.9900016784668,11460753
2024-09-25 00:00:00+00:00,42.70000076293945,42.70000076293945,42.70000076293945,41.84000015258789,41.880001068115234,14594112
2024-09-26 00:00:00+00:00,43.36000061035156,43.36000061035156,43.560001373291016,42.45000076293945,42.59000015258789,13898957
2024-09-27 00:00:00+00:00,44.7400016784668,44.7400016784668,44.86000061035156,44.27000045776367,44.349998474121094,15160689
2024-09-30 00:00:00+00:00,45.959999084472656,45.959999084472656,46.22999954223633,45.31999969482422,45.5,16710510
2024-10-01 00:00:00+00:00,44.63999938964844,44.63999938964844,45.369998931884766,44.54999923706055,45.20000076293945,11765854
2024-10-02 00:00:00+00:00,45.060001373291016,45.060001373291016,45.470001220703125,44.779998779296875,45.04999923706055,7781903
2024-10-03 00:00:00+00:00,45.369998931884766,45.369998931884766,45.7400016784668,45.13999938964844,45.45000076293945,7389168
2024-10-04 00:00:00+00:00,44.58000183105469,44.58000183105469,44.650001525878906,43.970001220703125,44.5099983215332,9661654
2024-10-07 00:00:00+00:00,44.86000061035156,44.86000061035156,44.970001220703125,44.63999938964844,44.84000015258789,6059458
2024-10-08 00:00:00+00:00,43.790000915527344,43.790000915527344,45.60499954223633,43.34000015258789,44.900001525878906,12502297
2024-10-09 00:00:00+00:00,43.279998779296875,43.279998779296875,43.59000015258789,42.79999923706055,43.310001373291016,8605304
2024-10-10 00:00:00+00:00,43.900001525878906,43.900001525878906,44.060001373291016,43.25,43.279998779296875,8307883
2024-10-11 00:00:00+00:00,43.43000030517578,43.43000030517578,43.81999969482422,43.43000030517578,43.75,6467361
2024-10-14 00:00:00+00:00,43.79999923706055,43.79999923706055,44.41999816894531,43.33000183105469,43.459999084472656,6157139
2024-10-15 00:00:00+00:00,44.0099983215332,44.0099983215332,44.38999938964844,44.0099983215332,44.369998931884766,5035230
2024-10-16 00:00:00+00:00,43.540000915527344,43.540000915527344,43.630001068115234,43.290000915527344,43.400001525878906,7367947
2024-10-17 00:00:00+00:00,42.9900016784668,42.9900016784668,43.849998474121094,42.79999923706055,43.54999923706055,11161569
2024-10-18 00:00:00+00:00,42.060001373291016,42.060001373291016,42.5,41.939998626708984,42.33000183105469,15048688
2024-10-21 00:00:00+00:00,42.63999938964844,42.63999938964844,42.875,42.43000030517578,42.70000076293945,7184217
2024-10-22 00:00:00+00:00,42.13999938964844,42.13999938964844,42.45000076293945,42.060001373291016,42.310001373291016,7264019
2024-10-23 00:00:00+00:00,42.43000030517578,42.43000030517578,42.75,42.220001220703125,42.310001373291016,5849530
2024-10-24 00:00:00+00:00,42.25,42.25,42.290000915527344,42.0,42.209999084472656,6050892
2024-10-25 00:00:00+00:00,42.38999938964844,42.38999938964844,42.540000915527344,42.13999938964844,42.25,5862759
2024-10-28 00:00:00+00:00,42.959999084472656,42.959999084472656,43.15999984741211,42.650001525878906,42.7400016784668,4882222
2024-10-29 00:00:00+00:00,43.040000915527344,43.040000915527344,43.38999938964844,43.040000915527344,43.2599983215332,7716405
2024-10-30 00:00:00+00:00,43.11000061035156,43.11000061035156,43.849998474121094,43.0099983215332,43.400001525878906,6098557
2024-10-31 00:00:00+00:00,42.63999938964844,42.63999938964844,43.189998626708984,42.459999084472656,43.18000030517578,9452917
2024-11-01 00:00:00+00:00,42.779998779296875,42.779998779296875,42.970001220703125,42.13999938964844,42.25,5415715
2024-11-04 00:00:00+00:00,42.599998474121094,42.599998474121094,42.90999984741211,42.51499938964844,42.77000045776367,3707285
2024-11-05 00:00:00+00:00,42.630001068115234,42.630001068115234,42.939998626708984,42.38999938964844,42.790000915527344,4347447
2024-11-06 00:00:00+00:00,42.599998474121094,42.599998474121094,43.20000076293945,42.16999816894531,42.95000076293945,5355349
2024-11-07 00:00:00+00:00,42.9900016784668,42.9900016784668,43.22999954223633,42.5099983215332,42.689998626708984,5737476
2024-11-08 00:00:00+00:00,43.400001525878906,43.400001525878906,44.029998779296875,43.400001525878906,43.52000045776367,8339043
2024-11-11 00:00:00+00:00,41.630001068115234,41.630001068115234,42.20000076293945,41.58000183105469,42.0,10871180
2024-11-12 00:00:00+00:00,40.900001525878906,40.900001525878906,41.70000076293945,40.65999984741211,40.75,10020308
2024-11-13 00:00:00+00:00,40.54999923706055,40.54999923706055,40.54999923706055,40.029998779296875,40.150001525878906,7142143
2024-11-14 00:00:00+00:00,40.0099983215332,40.0099983215332,40.630001068115234,40.0099983215332,40.52000045776367,6593223
2024-11-15 00:00:00+00:00,40.06999969482422,40.06999969482422,40.25,40.01499938964844,40.04999923706055,7194665
2024-11-18 00:00:00+00:00,40.36000061035156,40.36000061035156,40.61000061035156,39.93000030517578,40.02000045776367,5291487
2024-11-19 00:00:00+00:00,40.310001373291016,40.310001373291016,40.70000076293945,40.15999984741211,40.459999084472656,6927990
2024-11-20 00:00:00+00:00,40.08000183105469,40.08000183105469,40.4900016784668,40.08000183105469,40.310001373291016,11603449
2024-11-21 00:00:00+00:00,39.810001373291016,39.810001373291016,40.08000183105469,39.61000061035156,40.04999923706055,9614612
2024-11-22 00:00:00+00:00,40.15999984741211,40.15999984741211,40.220001220703125,39.959999084472656,40.0,8129329
2024-11-25 00:00:00+00:00,40.20000076293945,40.20000076293945,40.619998931884766,40.0099983215332,40.619998931884766,20751804
2024-11-26 00:00:00+00:00,39.86000061035156,39.86000061035156,40.349998474121094,39.86000061035156,40.29999923706055,8120374
